realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,206194
2019-12-06,2019-12-06,2003-02-01,198030
2019-12-06,2019-12-06,2003-03-01,221829
2019-12-06,2019-12-06,2003-04-01,221855
2019-12-06,2019-12-06,2003-05-01,235659
2019-12-06,2019-12-06,2003-06-01,226376
2019-12-06,2019-12-06,2003-07-01,231445
2019-12-06,2019-12-06,2003-08-01,239394
2019-12-06,2019-12-06,2003-09-01,223768
2019-12-06,2019-12-06,2003-10-01,235903
2019-12-06,2019-12-06,2003-11-01,239588
2019-12-06,2019-12-06,2003-12-01,290828
2019-12-06,2019-12-06,2004-01-01,220314
2019-12-06,2019-12-06,2004-02-01,217214
2019-12-06,2019-12-06,2004-03-01,240415
2019-12-06,2019-12-06,2004-04-01,241939
2019-12-06,2019-12-06,2004-05-01,250917
2019-12-06,2019-12-06,2004-06-01,245689
2019-12-06,2019-12-06,2004-07-01,249163
2019-12-06,2019-12-06,2004-08-01,249940
2019-12-06,2019-12-06,2004-09-01,239944
2019-12-06,2019-12-06,2004-10-01,250981
2019-12-06,2019-12-06,2004-11-01,259038
2019-12-06,2019-12-06,2004-12-01,314679
2019-12-06,2019-12-06,2005-01-01,231325
2019-12-06,2019-12-06,2005-02-01,228117
2019-12-06,2019-12-06,2005-03-01,258532
2019-12-06,2019-12-06,2005-04-01,257963
2019-12-06,2019-12-06,2005-05-01,267021
2019-12-06,2019-12-06,2005-06-01,265567
2019-12-06,2019-12-06,2005-07-01,264117
2019-12-06,2019-12-06,2005-08-01,274481
2019-12-06,2019-12-06,2005-09-01,263877
2019-12-06,2019-12-06,2005-10-01,272540
2019-12-06,2019-12-06,2005-11-01,278953
2019-12-06,2019-12-06,2005-12-01,334946
2019-12-06,2019-12-06,2006-01-01,252809
2019-12-06,2019-12-06,2006-02-01,246599
2019-12-06,2019-12-06,2006-03-01,279239
2019-12-06,2019-12-06,2006-04-01,275487
2019-12-06,2019-12-06,2006-05-01,292043
2019-12-06,2019-12-06,2006-06-01,286016
2019-12-06,2019-12-06,2006-07-01,281314
2019-12-06,2019-12-06,2006-08-01,292798
2019-12-06,2019-12-06,2006-09-01,273214
2019-12-06,2019-12-06,2006-10-01,278431
2019-12-06,2019-12-06,2006-11-01,289416
2019-12-06,2019-12-06,2006-12-01,346996
2019-12-06,2019-12-06,2007-01-01,262292
2019-12-06,2019-12-06,2007-02-01,253789
2019-12-06,2019-12-06,2007-03-01,290309
2019-12-06,2019-12-06,2007-04-01,281270
2019-12-06,2019-12-06,2007-05-01,306329
2019-12-06,2019-12-06,2007-06-01,296815
2019-12-06,2019-12-06,2007-07-01,293257
2019-12-06,2019-12-06,2007-08-01,303383
2019-12-06,2019-12-06,2007-09-01,280466
2019-12-06,2019-12-06,2007-10-01,294220
2019-12-06,2019-12-06,2007-11-01,310458
2019-12-06,2019-12-06,2007-12-01,357006
2019-12-06,2019-12-06,2008-01-01,276796
2019-12-06,2019-12-06,2008-02-01,274863
2019-12-06,2019-12-06,2008-03-01,296293
2019-12-06,2019-12-06,2008-04-01,295184
2019-12-06,2019-12-06,2008-05-01,321829
2019-12-06,2019-12-06,2008-06-01,309079
2019-12-06,2019-12-06,2008-07-01,314049
2019-12-06,2019-12-06,2008-08-01,313186
2019-12-06,2019-12-06,2008-09-01,290053
2019-12-06,2019-12-06,2008-10-01,294821
2019-12-06,2019-12-06,2008-11-01,287679
2019-12-06,2019-12-06,2008-12-01,331883
2019-12-06,2019-12-06,2009-01-01,260095
2019-12-06,2019-12-06,2009-02-01,249406
2019-12-06,2019-12-06,2009-03-01,271393
2019-12-06,2019-12-06,2009-04-01,273915
2019-12-06,2019-12-06,2009-05-01,289996
2019-12-06,2019-12-06,2009-06-01,284883
2019-12-06,2019-12-06,2009-07-01,285771
2019-12-06,2019-12-06,2009-08-01,287210
2019-12-06,2019-12-06,2009-09-01,272523
2019-12-06,2019-12-06,2009-10-01,283744
2019-12-06,2019-12-06,2009-11-01,289339
2019-12-06,2019-12-06,2009-12-01,344429
