realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2007-02-01,36053
2019-12-06,2019-12-06,2007-03-01,36579
2019-12-06,2019-12-06,2007-04-01,36627
2019-12-06,2019-12-06,2007-05-01,36732
2019-12-06,2019-12-06,2007-06-01,37078
2019-12-06,2019-12-06,2007-07-01,37272
2019-12-06,2019-12-06,2007-08-01,37189
2019-12-06,2019-12-06,2007-09-01,37427
2019-12-06,2019-12-06,2007-10-01,37759
2019-12-06,2019-12-06,2007-11-01,37727
2019-12-06,2019-12-06,2007-12-01,38109
2019-12-06,2019-12-06,2008-01-01,37824
2019-12-06,2019-12-06,2008-02-01,37249
2019-12-06,2019-12-06,2008-03-01,37552
2019-12-06,2019-12-06,2008-04-01,37729
2019-12-06,2019-12-06,2008-05-01,38089
2019-12-06,2019-12-06,2008-06-01,38144
2019-12-06,2019-12-06,2008-07-01,38267
2019-12-06,2019-12-06,2008-08-01,38239
2019-12-06,2019-12-06,2008-09-01,38386
2019-12-06,2019-12-06,2008-10-01,38120
2019-12-06,2019-12-06,2008-11-01,38018
2019-12-06,2019-12-06,2008-12-01,38066
2019-12-06,2019-12-06,2009-01-01,38256
2019-12-06,2019-12-06,2009-02-01,37945
2019-12-06,2019-12-06,2009-03-01,37447
2019-12-06,2019-12-06,2009-04-01,37738
2019-12-06,2019-12-06,2009-05-01,37755
2019-12-06,2019-12-06,2009-06-01,37714
2019-12-06,2019-12-06,2009-07-01,37715
2019-12-06,2019-12-06,2009-08-01,37645
2019-12-06,2019-12-06,2009-09-01,37474
2019-12-06,2019-12-06,2009-10-01,37500
2019-12-06,2019-12-06,2009-11-01,37700
2019-12-06,2019-12-06,2009-12-01,37659
2019-12-06,2019-12-06,2010-01-01,37660
2019-12-06,2019-12-06,2010-02-01,38267
2019-12-06,2019-12-06,2010-03-01,38339
2019-12-06,2019-12-06,2010-04-01,38658
2019-12-06,2019-12-06,2010-05-01,38659
2019-12-06,2019-12-06,2010-06-01,38877
2019-12-06,2019-12-06,2010-07-01,39033
2019-12-06,2019-12-06,2010-08-01,39402
2019-12-06,2019-12-06,2010-09-01,39385
2019-12-06,2019-12-06,2010-10-01,39479
2019-12-06,2019-12-06,2010-11-01,39710
2019-12-06,2019-12-06,2010-12-01,39508
2019-12-06,2019-12-06,2011-01-01,39658
2019-12-06,2019-12-06,2011-02-01,40382
2019-12-06,2019-12-06,2011-03-01,40536
2019-12-06,2019-12-06,2011-04-01,40624
2019-12-06,2019-12-06,2011-05-01,41050
2019-12-06,2019-12-06,2011-06-01,41540
2019-12-06,2019-12-06,2011-07-01,41516
2019-12-06,2019-12-06,2011-08-01,41718
2019-12-06,2019-12-06,2011-09-01,42013
2019-12-06,2019-12-06,2011-10-01,42204
2019-12-06,2019-12-06,2011-11-01,42237
2019-12-06,2019-12-06,2011-12-01,41864
2019-12-06,2019-12-06,2012-01-01,42766
2019-12-06,2019-12-06,2012-02-01,42995
2019-12-06,2019-12-06,2012-03-01,42942
2019-12-06,2019-12-06,2012-04-01,43365
2019-12-06,2019-12-06,2012-05-01,43313
2019-12-06,2019-12-06,2012-06-01,43584
2019-12-06,2019-12-06,2012-07-01,43676
2019-12-06,2019-12-06,2012-08-01,43755
2019-12-06,2019-12-06,2012-09-01,44085
2019-12-06,2019-12-06,2012-10-01,43796
2019-12-06,2019-12-06,2012-11-01,44567
2019-12-06,2019-12-06,2012-12-01,44494
2019-12-06,2019-12-06,2013-01-01,45187
2019-12-06,2019-12-06,2013-02-01,44861
2019-12-06,2019-12-06,2013-03-01,45042
2019-12-06,2019-12-06,2013-04-01,44711
2019-12-06,2019-12-06,2013-05-01,44842
2019-12-06,2019-12-06,2013-06-01,44680
2019-12-06,2019-12-06,2013-07-01,44987
2019-12-06,2019-12-06,2013-08-01,45089
2019-12-06,2019-12-06,2013-09-01,45377
2019-12-06,2019-12-06,2013-10-01,45924
2019-12-06,2019-12-06,2013-11-01,46689
2019-12-06,2019-12-06,2013-12-01,46357
2019-12-06,2019-12-06,2014-01-01,45966
2019-12-06,2019-12-06,2014-02-01,46418
2019-12-06,2019-12-06,2014-03-01,47057
2019-12-06,2019-12-06,2014-04-01,47142
2019-12-06,2019-12-06,2014-05-01,47492
2019-12-06,2019-12-06,2014-06-01,47752
2019-12-06,2019-12-06,2014-07-01,48065
2019-12-06,2019-12-06,2014-08-01,48346
2019-12-06,2019-12-06,2014-09-01,48929
2019-12-06,2019-12-06,2014-10-01,49590
2019-12-06,2019-12-06,2014-11-01,49598
2019-12-06,2019-12-06,2014-12-01,50379
2019-12-06,2019-12-06,2015-01-01,50698
2019-12-06,2019-12-06,2015-02-01,50547
2019-12-06,2019-12-06,2015-03-01,50932
2019-12-06,2019-12-06,2015-04-01,51614
2019-12-06,2019-12-06,2015-05-01,51688
2019-12-06,2019-12-06,2015-06-01,51732
2019-12-06,2019-12-06,2015-07-01,52098
2019-12-06,2019-12-06,2015-08-01,52442
2019-12-06,2019-12-06,2015-09-01,52386
2019-12-06,2019-12-06,2015-10-01,52730
2019-12-06,2019-12-06,2015-11-01,52985
2019-12-06,2019-12-06,2015-12-01,53855
2019-12-06,2019-12-06,2016-01-01,53176
2019-12-06,2019-12-06,2016-02-01,54270
2019-12-06,2019-12-06,2016-03-01,53894
2019-12-06,2019-12-06,2016-04-01,54182
2019-12-06,2019-12-06,2016-05-01,54206
2019-12-06,2019-12-06,2016-06-01,54300
2019-12-06,2019-12-06,2016-07-01,54339
2019-12-06,2019-12-06,2016-08-01,54763
2019-12-06,2019-12-06,2016-09-01,55359
2019-12-06,2019-12-06,2016-10-01,55292
2019-12-06,2019-12-06,2016-11-01,56290
2019-12-06,2019-12-06,2016-12-01,55337
2019-12-06,2019-12-06,2017-01-01,57377
2019-12-06,2019-12-06,2017-02-01,57396
2019-12-06,2019-12-06,2017-03-01,57279
2019-12-06,2019-12-06,2017-04-01,57396
2019-12-06,2019-12-06,2017-05-01,57453
2019-12-06,2019-12-06,2017-06-01,57374
2019-12-06,2019-12-06,2017-07-01,57464
2019-12-06,2019-12-06,2017-08-01,57648
2019-12-06,2019-12-06,2017-09-01,58127
2019-12-06,2019-12-06,2017-10-01,58408
2019-12-06,2019-12-06,2017-11-01,59063
2019-12-06,2019-12-06,2017-12-01,59274
2019-12-06,2019-12-06,2018-01-01,59755
2019-12-06,2019-12-06,2018-02-01,60058
2019-12-06,2019-12-06,2018-03-01,60481
2019-12-06,2019-12-06,2018-04-01,59895
2019-12-06,2019-12-06,2018-05-01,61390
2019-12-06,2019-12-06,2018-06-01,62184
2019-12-06,2019-12-06,2018-07-01,62777
2019-12-06,2019-12-06,2018-08-01,63193
2019-12-06,2019-12-06,2018-09-01,61790
2019-12-06,2019-12-06,2018-10-01,62401
2019-12-06,2019-12-06,2018-11-01,61941
2019-12-06,2019-12-06,2018-12-01,61876
2019-12-06,2019-12-06,2019-01-01,61973
2019-12-06,2019-12-06,2019-02-01,62360
2019-12-06,2019-12-06,2019-03-01,62856
2019-12-06,2019-12-06,2019-04-01,63313
2019-12-06,2019-12-06,2019-05-01,63996
2019-12-06,2019-12-06,2019-06-01,64509
2019-12-06,2019-12-06,2019-07-01,64948
2019-12-06,2019-12-06,2019-08-01,64969
2019-12-06,2019-12-06,2019-09-01,65517
2019-12-06,2019-12-06,2019-10-01,65323
