realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,7190
2019-12-06,2019-12-06,2003-02-01,6713
2019-12-06,2019-12-06,2003-03-01,7618
2019-12-06,2019-12-06,2003-04-01,7374
2019-12-06,2019-12-06,2003-05-01,8078
2019-12-06,2019-12-06,2003-06-01,7753
2019-12-06,2019-12-06,2003-07-01,8074
2019-12-06,2019-12-06,2003-08-01,8384
2019-12-06,2019-12-06,2003-09-01,8017
2019-12-06,2019-12-06,2003-10-01,8351
2019-12-06,2019-12-06,2003-11-01,9018
2019-12-06,2019-12-06,2003-12-01,10166
2019-12-06,2019-12-06,2004-01-01,7651
2019-12-06,2019-12-06,2004-02-01,7613
2019-12-06,2019-12-06,2004-03-01,8499
2019-12-06,2019-12-06,2004-04-01,7991
2019-12-06,2019-12-06,2004-05-01,8112
2019-12-06,2019-12-06,2004-06-01,8443
2019-12-06,2019-12-06,2004-07-01,8895
2019-12-06,2019-12-06,2004-08-01,8883
2019-12-06,2019-12-06,2004-09-01,8441
2019-12-06,2019-12-06,2004-10-01,8718
2019-12-06,2019-12-06,2004-11-01,9594
2019-12-06,2019-12-06,2004-12-01,10917
2019-12-06,2019-12-06,2005-01-01,7908
2019-12-06,2019-12-06,2005-02-01,7973
2019-12-06,2019-12-06,2005-03-01,8787
2019-12-06,2019-12-06,2005-04-01,8418
2019-12-06,2019-12-06,2005-05-01,8649
2019-12-06,2019-12-06,2005-06-01,8966
2019-12-06,2019-12-06,2005-07-01,8957
2019-12-06,2019-12-06,2005-08-01,9607
2019-12-06,2019-12-06,2005-09-01,9216
2019-12-06,2019-12-06,2005-10-01,9110
2019-12-06,2019-12-06,2005-11-01,10232
2019-12-06,2019-12-06,2005-12-01,11297
2019-12-06,2019-12-06,2006-01-01,8595
2019-12-06,2019-12-06,2006-02-01,8457
2019-12-06,2019-12-06,2006-03-01,9412
2019-12-06,2019-12-06,2006-04-01,8556
2019-12-06,2019-12-06,2006-05-01,9209
2019-12-06,2019-12-06,2006-06-01,9447
2019-12-06,2019-12-06,2006-07-01,9244
2019-12-06,2019-12-06,2006-08-01,9940
2019-12-06,2019-12-06,2006-09-01,9511
2019-12-06,2019-12-06,2006-10-01,9178
2019-12-06,2019-12-06,2006-11-01,10195
2019-12-06,2019-12-06,2006-12-01,11051
2019-12-06,2019-12-06,2007-01-01,8802
