realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,225575
2019-12-06,2019-12-06,2003-02-01,224632
2019-12-06,2019-12-06,2003-03-01,227697
2019-12-06,2019-12-06,2003-04-01,226020
2019-12-06,2019-12-06,2003-05-01,226750
2019-12-06,2019-12-06,2003-06-01,229301
2019-12-06,2019-12-06,2003-07-01,231698
2019-12-06,2019-12-06,2003-08-01,234890
2019-12-06,2019-12-06,2003-09-01,234749
2019-12-06,2019-12-06,2003-10-01,234992
2019-12-06,2019-12-06,2003-11-01,236789
2019-12-06,2019-12-06,2003-12-01,237304
2019-12-06,2019-12-06,2004-01-01,239984
2019-12-06,2019-12-06,2004-02-01,240300
2019-12-06,2019-12-06,2004-03-01,244775
2019-12-06,2019-12-06,2004-04-01,243552
2019-12-06,2019-12-06,2004-05-01,246143
2019-12-06,2019-12-06,2004-06-01,245967
2019-12-06,2019-12-06,2004-07-01,247311
2019-12-06,2019-12-06,2004-08-01,247612
2019-12-06,2019-12-06,2004-09-01,249840
2019-12-06,2019-12-06,2004-10-01,252882
2019-12-06,2019-12-06,2004-11-01,254429
2019-12-06,2019-12-06,2004-12-01,256487
2019-12-06,2019-12-06,2005-01-01,256613
2019-12-06,2019-12-06,2005-02-01,259253
2019-12-06,2019-12-06,2005-03-01,259434
2019-12-06,2019-12-06,2005-04-01,262934
2019-12-06,2019-12-06,2005-05-01,261297
2019-12-06,2019-12-06,2005-06-01,264359
2019-12-06,2019-12-06,2005-07-01,264971
2019-12-06,2019-12-06,2005-08-01,269520
2019-12-06,2019-12-06,2005-09-01,273329
2019-12-06,2019-12-06,2005-10-01,276244
2019-12-06,2019-12-06,2005-11-01,274114
2019-12-06,2019-12-06,2005-12-01,274073
2019-12-06,2019-12-06,2006-01-01,280574
2019-12-06,2019-12-06,2006-02-01,280598
2019-12-06,2019-12-06,2006-03-01,281056
2019-12-06,2019-12-06,2006-04-01,282525
2019-12-06,2019-12-06,2006-05-01,282623
