realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,268328
2019-12-06,2019-12-06,2003-02-01,259051
2019-12-06,2019-12-06,2003-03-01,293693
2019-12-06,2019-12-06,2003-04-01,294251
2019-12-06,2019-12-06,2003-05-01,312389
2019-12-06,2019-12-06,2003-06-01,300998
2019-12-06,2019-12-06,2003-07-01,309923
2019-12-06,2019-12-06,2003-08-01,317056
2019-12-06,2019-12-06,2003-09-01,293890
2019-12-06,2019-12-06,2003-10-01,304036
2019-12-06,2019-12-06,2003-11-01,301265
2019-12-06,2019-12-06,2003-12-01,357577
2019-12-06,2019-12-06,2004-01-01,281460
2019-12-06,2019-12-06,2004-02-01,282444
2019-12-06,2019-12-06,2004-03-01,319077
2019-12-06,2019-12-06,2004-04-01,315191
2019-12-06,2019-12-06,2004-05-01,328408
2019-12-06,2019-12-06,2004-06-01,321044
2019-12-06,2019-12-06,2004-07-01,328000
2019-12-06,2019-12-06,2004-08-01,326317
2019-12-06,2019-12-06,2004-09-01,313524
2019-12-06,2019-12-06,2004-10-01,319726
2019-12-06,2019-12-06,2004-11-01,324259
2019-12-06,2019-12-06,2004-12-01,387155
2019-12-06,2019-12-06,2005-01-01,293261
2019-12-06,2019-12-06,2005-02-01,295062
2019-12-06,2019-12-06,2005-03-01,339141
2019-12-06,2019-12-06,2005-04-01,335632
2019-12-06,2019-12-06,2005-05-01,345348
2019-12-06,2019-12-06,2005-06-01,350945
2019-12-06,2019-12-06,2005-07-01,351827
2019-12-06,2019-12-06,2005-08-01,355701
2019-12-06,2019-12-06,2005-09-01,333289
2019-12-06,2019-12-06,2005-10-01,336134
2019-12-06,2019-12-06,2005-11-01,343798
2019-12-06,2019-12-06,2005-12-01,405608
2019-12-06,2019-12-06,2006-01-01,318546
2019-12-06,2019-12-06,2006-02-01,314051
2019-12-06,2019-12-06,2006-03-01,361993
2019-12-06,2019-12-06,2006-04-01,351667
2019-12-06,2019-12-06,2006-05-01,373560
2019-12-06,2019-12-06,2006-06-01,366615
2019-12-06,2019-12-06,2006-07-01,362203
2019-12-06,2019-12-06,2006-08-01,375795
2019-12-06,2019-12-06,2006-09-01,346214
2019-12-06,2019-12-06,2006-10-01,348796
2019-12-06,2019-12-06,2006-11-01,356928
2019-12-06,2019-12-06,2006-12-01,417991
2019-12-06,2019-12-06,2007-01-01,328877
2019-12-06,2019-12-06,2007-02-01,323162
2019-12-06,2019-12-06,2007-03-01,374142
2019-12-06,2019-12-06,2007-04-01,358535
2019-12-06,2019-12-06,2007-05-01,391512
2019-12-06,2019-12-06,2007-06-01,376639
2019-12-06,2019-12-06,2007-07-01,372354
2019-12-06,2019-12-06,2007-08-01,388016
2019-12-06,2019-12-06,2007-09-01,353936
2019-12-06,2019-12-06,2007-10-01,368681
2019-12-06,2019-12-06,2007-11-01,377802
2019-12-06,2019-12-06,2007-12-01,426077
2019-12-06,2019-12-06,2008-01-01,342639
2019-12-06,2019-12-06,2008-02-01,343893
2019-12-06,2019-12-06,2008-03-01,372907
2019-12-06,2019-12-06,2008-04-01,368920
2019-12-06,2019-12-06,2008-05-01,397956
2019-12-06,2019-12-06,2008-06-01,378507
2019-12-06,2019-12-06,2008-07-01,383726
2019-12-06,2019-12-06,2008-08-01,382862
2019-12-06,2019-12-06,2008-09-01,350542
2019-12-06,2019-12-06,2008-10-01,349847
2019-12-06,2019-12-06,2008-11-01,335545
2019-12-06,2019-12-06,2008-12-01,384236
2019-12-06,2019-12-06,2009-01-01,310188
2019-12-06,2019-12-06,2009-02-01,299412
2019-12-06,2019-12-06,2009-03-01,328526
2019-12-06,2019-12-06,2009-04-01,329854
2019-12-06,2019-12-06,2009-05-01,347728
2019-12-06,2019-12-06,2009-06-01,344405
2019-12-06,2019-12-06,2009-07-01,348071
2019-12-06,2019-12-06,2009-08-01,353392
2019-12-06,2019-12-06,2009-09-01,324646
2019-12-06,2019-12-06,2009-10-01,338610
2019-12-06,2019-12-06,2009-11-01,339363
2019-12-06,2019-12-06,2009-12-01,400281
2019-12-06,2019-12-06,2010-01-01,314557
2019-12-06,2019-12-06,2010-02-01,310925
2019-12-06,2019-12-06,2010-03-01,360679
2019-12-06,2019-12-06,2010-04-01,356333
2019-12-06,2019-12-06,2010-05-01,365605
2019-12-06,2019-12-06,2010-06-01,358604
2019-12-06,2019-12-06,2010-07-01,361939
2019-12-06,2019-12-06,2010-08-01,362627
2019-12-06,2019-12-06,2010-09-01,345999
2019-12-06,2019-12-06,2010-10-01,355209
2019-12-06,2019-12-06,2010-11-01,365828
2019-12-06,2019-12-06,2010-12-01,426663
2019-12-06,2019-12-06,2011-01-01,335587
2019-12-06,2019-12-06,2011-02-01,337314
2019-12-06,2019-12-06,2011-03-01,387088
2019-12-06,2019-12-06,2011-04-01,380775
2019-12-06,2019-12-06,2011-05-01,391999
2019-12-06,2019-12-06,2011-06-01,388700
2019-12-06,2019-12-06,2011-07-01,384682
2019-12-06,2019-12-06,2011-08-01,394609
2019-12-06,2019-12-06,2011-09-01,375025
2019-12-06,2019-12-06,2011-10-01,379482
2019-12-06,2019-12-06,2011-11-01,391220
2019-12-06,2019-12-06,2011-12-01,451821
2019-12-06,2019-12-06,2012-01-01,355184
2019-12-06,2019-12-06,2012-02-01,372401
2019-12-06,2019-12-06,2012-03-01,414149
2019-12-06,2019-12-06,2012-04-01,392949
2019-12-06,2019-12-06,2012-05-01,418608
2019-12-06,2019-12-06,2012-06-01,400975
2019-12-06,2019-12-06,2012-07-01,396026
2019-12-06,2019-12-06,2012-08-01,417922
2019-12-06,2019-12-06,2012-09-01,385609
2019-12-06,2019-12-06,2012-10-01,399400
2019-12-06,2019-12-06,2012-11-01,411065
2019-12-06,2019-12-06,2012-12-01,462102
2019-12-06,2019-12-06,2013-01-01,375587
2019-12-06,2019-12-06,2013-02-01,373987
2019-12-06,2019-12-06,2013-03-01,421719
2019-12-06,2019-12-06,2013-04-01,408544
2019-12-06,2019-12-06,2013-05-01,437188
2019-12-06,2019-12-06,2013-06-01,414714
2019-12-06,2019-12-06,2013-07-01,422410
2019-12-06,2019-12-06,2013-08-01,435005
2019-12-06,2019-12-06,2013-09-01,396213
2019-12-06,2019-12-06,2013-10-01,415700
2019-12-06,2019-12-06,2013-11-01,423786
2019-12-06,2019-12-06,2013-12-01,476910
2019-12-06,2019-12-06,2014-01-01,383054
