realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2015-08-01,8652
2019-12-06,2019-12-06,2015-09-01,8685
2019-12-06,2019-12-06,2015-10-01,8612
2019-12-06,2019-12-06,2015-11-01,8453
2019-12-06,2019-12-06,2015-12-01,8470
2019-12-06,2019-12-06,2016-01-01,8332
2019-12-06,2019-12-06,2016-02-01,8448
2019-12-06,2019-12-06,2016-03-01,8289
2019-12-06,2019-12-06,2016-04-01,8293
2019-12-06,2019-12-06,2016-05-01,8349
2019-12-06,2019-12-06,2016-06-01,8335
2019-12-06,2019-12-06,2016-07-01,8398
2019-12-06,2019-12-06,2016-08-01,8517
2019-12-06,2019-12-06,2016-09-01,8207
2019-12-06,2019-12-06,2016-10-01,8097
2019-12-06,2019-12-06,2016-11-01,7919
2019-12-06,2019-12-06,2016-12-01,8110
2019-12-06,2019-12-06,2017-01-01,8222
2019-12-06,2019-12-06,2017-02-01,8145
2019-12-06,2019-12-06,2017-03-01,8358
2019-12-06,2019-12-06,2017-04-01,8423
2019-12-06,2019-12-06,2017-05-01,8306
2019-12-06,2019-12-06,2017-06-01,8248
2019-12-06,2019-12-06,2017-07-01,8164
2019-12-06,2019-12-06,2017-08-01,8173
2019-12-06,2019-12-06,2017-09-01,8275
2019-12-06,2019-12-06,2017-10-01,8327
2019-12-06,2019-12-06,2017-11-01,8437
2019-12-06,2019-12-06,2017-12-01,8417
2019-12-06,2019-12-06,2018-01-01,8469
2019-12-06,2019-12-06,2018-02-01,8563
2019-12-06,2019-12-06,2018-03-01,8488
2019-12-06,2019-12-06,2018-04-01,8608
2019-12-06,2019-12-06,2018-05-01,8531
2019-12-06,2019-12-06,2018-06-01,8575
2019-12-06,2019-12-06,2018-07-01,8473
2019-12-06,2019-12-06,2018-08-01,8507
2019-12-06,2019-12-06,2018-09-01,8352
2019-12-06,2019-12-06,2018-10-01,8388
2019-12-06,2019-12-06,2018-11-01,8317
2019-12-06,2019-12-06,2018-12-01,8209
2019-12-06,2019-12-06,2019-01-01,8276
2019-12-06,2019-12-06,2019-02-01,8109
2019-12-06,2019-12-06,2019-03-01,8171
2019-12-06,2019-12-06,2019-04-01,8079
2019-12-06,2019-12-06,2019-05-01,8165
2019-12-06,2019-12-06,2019-06-01,8127
2019-12-06,2019-12-06,2019-07-01,8200
2019-12-06,2019-12-06,2019-08-01,8132
2019-12-06,2019-12-06,2019-09-01,8140
2019-12-06,2019-12-06,2019-10-01,8107
