realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,17807
2019-12-06,2019-12-06,2003-02-01,17670
2019-12-06,2019-12-06,2003-03-01,17763
2019-12-06,2019-12-06,2003-04-01,17687
2019-12-06,2019-12-06,2003-05-01,17838
2019-12-06,2019-12-06,2003-06-01,17912
2019-12-06,2019-12-06,2003-07-01,18140
2019-12-06,2019-12-06,2003-08-01,18207
2019-12-06,2019-12-06,2003-09-01,18157
2019-12-06,2019-12-06,2003-10-01,17889
2019-12-06,2019-12-06,2003-11-01,17810
2019-12-06,2019-12-06,2003-12-01,17791
2019-12-06,2019-12-06,2004-01-01,17800
2019-12-06,2019-12-06,2004-02-01,17871
2019-12-06,2019-12-06,2004-03-01,18165
2019-12-06,2019-12-06,2004-04-01,17752
2019-12-06,2019-12-06,2004-05-01,17921
2019-12-06,2019-12-06,2004-06-01,17695
2019-12-06,2019-12-06,2004-07-01,17888
2019-12-06,2019-12-06,2004-08-01,17896
2019-12-06,2019-12-06,2004-09-01,17943
2019-12-06,2019-12-06,2004-10-01,18016
2019-12-06,2019-12-06,2004-11-01,17942
2019-12-06,2019-12-06,2004-12-01,18137
2019-12-06,2019-12-06,2005-01-01,18034
2019-12-06,2019-12-06,2005-02-01,18173
2019-12-06,2019-12-06,2005-03-01,17818
2019-12-06,2019-12-06,2005-04-01,18153
2019-12-06,2019-12-06,2005-05-01,17808
2019-12-06,2019-12-06,2005-06-01,18263
2019-12-06,2019-12-06,2005-07-01,17858
2019-12-06,2019-12-06,2005-08-01,17822
2019-12-06,2019-12-06,2005-09-01,17557
2019-12-06,2019-12-06,2005-10-01,18070
2019-12-06,2019-12-06,2005-11-01,18048
2019-12-06,2019-12-06,2005-12-01,17765
2019-12-06,2019-12-06,2006-01-01,18107
2019-12-06,2019-12-06,2006-02-01,17981
2019-12-06,2019-12-06,2006-03-01,17888
2019-12-06,2019-12-06,2006-04-01,17932
2019-12-06,2019-12-06,2006-05-01,17757
2019-12-06,2019-12-06,2006-06-01,17847
2019-12-06,2019-12-06,2006-07-01,17584
2019-12-06,2019-12-06,2006-08-01,17490
2019-12-06,2019-12-06,2006-09-01,17826
2019-12-06,2019-12-06,2006-10-01,17657
2019-12-06,2019-12-06,2006-11-01,17609
2019-12-06,2019-12-06,2006-12-01,17713
2019-12-06,2019-12-06,2007-01-01,18064
2019-12-06,2019-12-06,2007-02-01,17586
2019-12-06,2019-12-06,2007-03-01,17798
2019-12-06,2019-12-06,2007-04-01,17480
2019-12-06,2019-12-06,2007-05-01,17521
2019-12-06,2019-12-06,2007-06-01,17328
2019-12-06,2019-12-06,2007-07-01,17559
2019-12-06,2019-12-06,2007-08-01,17527
2019-12-06,2019-12-06,2007-09-01,17260
2019-12-06,2019-12-06,2007-10-01,17292
2019-12-06,2019-12-06,2007-11-01,17346
2019-12-06,2019-12-06,2007-12-01,17199
2019-12-06,2019-12-06,2008-01-01,16813
2019-12-06,2019-12-06,2008-02-01,16822
2019-12-06,2019-12-06,2008-03-01,16697
2019-12-06,2019-12-06,2008-04-01,16708
2019-12-06,2019-12-06,2008-05-01,16916
2019-12-06,2019-12-06,2008-06-01,17059
2019-12-06,2019-12-06,2008-07-01,16779
2019-12-06,2019-12-06,2008-08-01,16645
2019-12-06,2019-12-06,2008-09-01,16079
2019-12-06,2019-12-06,2008-10-01,16016
2019-12-06,2019-12-06,2008-11-01,16329
2019-12-06,2019-12-06,2008-12-01,15839
2019-12-06,2019-12-06,2009-01-01,15861
2019-12-06,2019-12-06,2009-02-01,15627
2019-12-06,2019-12-06,2009-03-01,15532
2019-12-06,2019-12-06,2009-04-01,15638
2019-12-06,2019-12-06,2009-05-01,15727
2019-12-06,2019-12-06,2009-06-01,15427
2019-12-06,2019-12-06,2009-07-01,15493
2019-12-06,2019-12-06,2009-08-01,15539
2019-12-06,2019-12-06,2009-09-01,15493
2019-12-06,2019-12-06,2009-10-01,15620
2019-12-06,2019-12-06,2009-11-01,15482
2019-12-06,2019-12-06,2009-12-01,15459
2019-12-06,2019-12-06,2010-01-01,15578
2019-12-06,2019-12-06,2010-02-01,15483
2019-12-06,2019-12-06,2010-03-01,15757
2019-12-06,2019-12-06,2010-04-01,15547
2019-12-06,2019-12-06,2010-05-01,15366
2019-12-06,2019-12-06,2010-06-01,15361
2019-12-06,2019-12-06,2010-07-01,15227
2019-12-06,2019-12-06,2010-08-01,15236
2019-12-06,2019-12-06,2010-09-01,15193
2019-12-06,2019-12-06,2010-10-01,15151
2019-12-06,2019-12-06,2010-11-01,15698
2019-12-06,2019-12-06,2010-12-01,15320
2019-12-06,2019-12-06,2011-01-01,15248
2019-12-06,2019-12-06,2011-02-01,15452
2019-12-06,2019-12-06,2011-03-01,15319
2019-12-06,2019-12-06,2011-04-01,15603
2019-12-06,2019-12-06,2011-05-01,15272
2019-12-06,2019-12-06,2011-06-01,15585
2019-12-06,2019-12-06,2011-07-01,15246
2019-12-06,2019-12-06,2011-08-01,15098
2019-12-06,2019-12-06,2011-09-01,15297
2019-12-06,2019-12-06,2011-10-01,15128
2019-12-06,2019-12-06,2011-11-01,15151
2019-12-06,2019-12-06,2011-12-01,15132
2019-12-06,2019-12-06,2012-01-01,15013
