realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,7824
2019-12-06,2019-12-06,2003-02-01,7501
2019-12-06,2019-12-06,2003-03-01,7854
2019-12-06,2019-12-06,2003-04-01,7895
2019-12-06,2019-12-06,2003-05-01,8062
2019-12-06,2019-12-06,2003-06-01,8084
2019-12-06,2019-12-06,2003-07-01,8115
2019-12-06,2019-12-06,2003-08-01,8156
2019-12-06,2019-12-06,2003-09-01,8214
2019-12-06,2019-12-06,2003-10-01,8244
2019-12-06,2019-12-06,2003-11-01,8358
2019-12-06,2019-12-06,2003-12-01,8312
2019-12-06,2019-12-06,2004-01-01,8307
2019-12-06,2019-12-06,2004-02-01,8375
2019-12-06,2019-12-06,2004-03-01,8585
2019-12-06,2019-12-06,2004-04-01,8519
2019-12-06,2019-12-06,2004-05-01,8389
2019-12-06,2019-12-06,2004-06-01,8572
2019-12-06,2019-12-06,2004-07-01,8868
2019-12-06,2019-12-06,2004-08-01,8675
2019-12-06,2019-12-06,2004-09-01,8604
2019-12-06,2019-12-06,2004-10-01,8806
2019-12-06,2019-12-06,2004-11-01,8722
2019-12-06,2019-12-06,2004-12-01,8905
2019-12-06,2019-12-06,2005-01-01,8856
2019-12-06,2019-12-06,2005-02-01,8908
2019-12-06,2019-12-06,2005-03-01,8840
2019-12-06,2019-12-06,2005-04-01,8994
2019-12-06,2019-12-06,2005-05-01,8963
2019-12-06,2019-12-06,2005-06-01,9093
2019-12-06,2019-12-06,2005-07-01,9084
2019-12-06,2019-12-06,2005-08-01,9193
2019-12-06,2019-12-06,2005-09-01,9244
2019-12-06,2019-12-06,2005-10-01,9315
2019-12-06,2019-12-06,2005-11-01,9319
2019-12-06,2019-12-06,2005-12-01,9260
2019-12-06,2019-12-06,2006-01-01,9561
2019-12-06,2019-12-06,2006-02-01,9439
2019-12-06,2019-12-06,2006-03-01,9431
2019-12-06,2019-12-06,2006-04-01,9402
2019-12-06,2019-12-06,2006-05-01,9368
2019-12-06,2019-12-06,2006-06-01,9485
2019-12-06,2019-12-06,2006-07-01,9442
2019-12-06,2019-12-06,2006-08-01,9422
