realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2003-01-01,267230
2019-12-06,2019-12-06,2003-02-01,263188
2019-12-06,2019-12-06,2003-03-01,267820
2019-12-06,2019-12-06,2003-04-01,267197
2019-12-06,2019-12-06,2003-05-01,267362
2019-12-06,2019-12-06,2003-06-01,270396
2019-12-06,2019-12-06,2003-07-01,273352
2019-12-06,2019-12-06,2003-08-01,277965
2019-12-06,2019-12-06,2003-09-01,276430
2019-12-06,2019-12-06,2003-10-01,274764
2019-12-06,2019-12-06,2003-11-01,278298
2019-12-06,2019-12-06,2003-12-01,277612
2019-12-06,2019-12-06,2004-01-01,278913
2019-12-06,2019-12-06,2004-02-01,280932
2019-12-06,2019-12-06,2004-03-01,286209
2019-12-06,2019-12-06,2004-04-01,282952
2019-12-06,2019-12-06,2004-05-01,288252
2019-12-06,2019-12-06,2004-06-01,284133
2019-12-06,2019-12-06,2004-07-01,287358
2019-12-06,2019-12-06,2004-08-01,287941
2019-12-06,2019-12-06,2004-09-01,293139
2019-12-06,2019-12-06,2004-10-01,295115
2019-12-06,2019-12-06,2004-11-01,296177
2019-12-06,2019-12-06,2004-12-01,299763
2019-12-06,2019-12-06,2005-01-01,296696
2019-12-06,2019-12-06,2005-02-01,300557
2019-12-06,2019-12-06,2005-03-01,301308
2019-12-06,2019-12-06,2005-04-01,303760
2019-12-06,2019-12-06,2005-05-01,301776
2019-12-06,2019-12-06,2005-06-01,310989
2019-12-06,2019-12-06,2005-07-01,313520
2019-12-06,2019-12-06,2005-08-01,310046
2019-12-06,2019-12-06,2005-09-01,310673
2019-12-06,2019-12-06,2005-10-01,310479
2019-12-06,2019-12-06,2005-11-01,313303
2019-12-06,2019-12-06,2005-12-01,313473
2019-12-06,2019-12-06,2006-01-01,322348
2019-12-06,2019-12-06,2006-02-01,320171
2019-12-06,2019-12-06,2006-03-01,320869
2019-12-06,2019-12-06,2006-04-01,322561
2019-12-06,2019-12-06,2006-05-01,321794
2019-12-06,2019-12-06,2006-06-01,323184
2019-12-06,2019-12-06,2006-07-01,324204
2019-12-06,2019-12-06,2006-08-01,325324
2019-12-06,2019-12-06,2006-09-01,323236
2019-12-06,2019-12-06,2006-10-01,322678
2019-12-06,2019-12-06,2006-11-01,323343
2019-12-06,2019-12-06,2006-12-01,326849
2019-12-06,2019-12-06,2007-01-01,327181
2019-12-06,2019-12-06,2007-02-01,327953
2019-12-06,2019-12-06,2007-03-01,330579
2019-12-06,2019-12-06,2007-04-01,329560
2019-12-06,2019-12-06,2007-05-01,334202
2019-12-06,2019-12-06,2007-06-01,331076
2019-12-06,2019-12-06,2007-07-01,332342
2019-12-06,2019-12-06,2007-08-01,334169
2019-12-06,2019-12-06,2007-09-01,335442
2019-12-06,2019-12-06,2007-10-01,337530
2019-12-06,2019-12-06,2007-11-01,341133
2019-12-06,2019-12-06,2007-12-01,336189
2019-12-06,2019-12-06,2008-01-01,337412
2019-12-06,2019-12-06,2008-02-01,334584
2019-12-06,2019-12-06,2008-03-01,335193
2019-12-06,2019-12-06,2008-04-01,334843
2019-12-06,2019-12-06,2008-05-01,337947
2019-12-06,2019-12-06,2008-06-01,338311
2019-12-06,2019-12-06,2008-07-01,336771
2019-12-06,2019-12-06,2008-08-01,334045
2019-12-06,2019-12-06,2008-09-01,328343
2019-12-06,2019-12-06,2008-10-01,314830
2019-12-06,2019-12-06,2008-11-01,301332
2019-12-06,2019-12-06,2008-12-01,294025
2019-12-06,2019-12-06,2009-01-01,298673
2019-12-06,2019-12-06,2009-02-01,297631
2019-12-06,2019-12-06,2009-03-01,292300
2019-12-06,2019-12-06,2009-04-01,293614
2019-12-06,2019-12-06,2009-05-01,296501
2019-12-06,2019-12-06,2009-06-01,302169
2019-12-06,2019-12-06,2009-07-01,302802
2019-12-06,2019-12-06,2009-08-01,309023
2019-12-06,2019-12-06,2009-09-01,301033
2019-12-06,2019-12-06,2009-10-01,304154
2019-12-06,2019-12-06,2009-11-01,306675
2019-12-06,2019-12-06,2009-12-01,308413
2019-12-06,2019-12-06,2010-01-01,308529
2019-12-06,2019-12-06,2010-02-01,308520
2019-12-06,2019-12-06,2010-03-01,316269
2019-12-06,2019-12-06,2010-04-01,318612
2019-12-06,2019-12-06,2010-05-01,315356
2019-12-06,2019-12-06,2010-06-01,315250
2019-12-06,2019-12-06,2010-07-01,315546
2019-12-06,2019-12-06,2010-08-01,317345
2019-12-06,2019-12-06,2010-09-01,319914
2019-12-06,2019-12-06,2010-10-01,324043
2019-12-06,2019-12-06,2010-11-01,327635
2019-12-06,2019-12-06,2010-12-01,329741
2019-12-06,2019-12-06,2011-01-01,332140
2019-12-06,2019-12-06,2011-02-01,334674
2019-12-06,2019-12-06,2011-03-01,337935
2019-12-06,2019-12-06,2011-04-01,340149
2019-12-06,2019-12-06,2011-05-01,339232
2019-12-06,2019-12-06,2011-06-01,341657
2019-12-06,2019-12-06,2011-07-01,341274
2019-12-06,2019-12-06,2011-08-01,342228
2019-12-06,2019-12-06,2011-09-01,345696
2019-12-06,2019-12-06,2011-10-01,347717
2019-12-06,2019-12-06,2011-11-01,349352
2019-12-06,2019-12-06,2011-12-01,349973
2019-12-06,2019-12-06,2012-01-01,352610
2019-12-06,2019-12-06,2012-02-01,357233
2019-12-06,2019-12-06,2012-03-01,358862
2019-12-06,2019-12-06,2012-04-01,356550
2019-12-06,2019-12-06,2012-05-01,356050
2019-12-06,2019-12-06,2012-06-01,352556
2019-12-06,2019-12-06,2012-07-01,353782
2019-12-06,2019-12-06,2012-08-01,358397
2019-12-06,2019-12-06,2012-09-01,361281
2019-12-06,2019-12-06,2012-10-01,362129
2019-12-06,2019-12-06,2012-11-01,363013
2019-12-06,2019-12-06,2012-12-01,364299
2019-12-06,2019-12-06,2013-01-01,367136
2019-12-06,2019-12-06,2013-02-01,372356
2019-12-06,2019-12-06,2013-03-01,369184
2019-12-06,2019-12-06,2013-04-01,367498
2019-12-06,2019-12-06,2013-05-01,369367
2019-12-06,2019-12-06,2013-06-01,370842
2019-12-06,2019-12-06,2013-07-01,373506
2019-12-06,2019-12-06,2013-08-01,372534
2019-12-06,2019-12-06,2013-09-01,372024
2019-12-06,2019-12-06,2013-10-01,373308
2019-12-06,2019-12-06,2013-11-01,373969
2019-12-06,2019-12-06,2013-12-01,376505
2019-12-06,2019-12-06,2014-01-01,372733
2019-12-06,2019-12-06,2014-02-01,378225
2019-12-06,2019-12-06,2014-03-01,381925
2019-12-06,2019-12-06,2014-04-01,386549
2019-12-06,2019-12-06,2014-05-01,386876
2019-12-06,2019-12-06,2014-06-01,387554
2019-12-06,2019-12-06,2014-07-01,388119
2019-12-06,2019-12-06,2014-08-01,391346
2019-12-06,2019-12-06,2014-09-01,389737
2019-12-06,2019-12-06,2014-10-01,390428
2019-12-06,2019-12-06,2014-11-01,391684
2019-12-06,2019-12-06,2014-12-01,388533
2019-12-06,2019-12-06,2015-01-01,385672
2019-12-06,2019-12-06,2015-02-01,384783
2019-12-06,2019-12-06,2015-03-01,390642
2019-12-06,2019-12-06,2015-04-01,390974
2019-12-06,2019-12-06,2015-05-01,394401
2019-12-06,2019-12-06,2015-06-01,395076
2019-12-06,2019-12-06,2015-07-01,397918
2019-12-06,2019-12-06,2015-08-01,397665
2019-12-06,2019-12-06,2015-09-01,396260
2019-12-06,2019-12-06,2015-10-01,394829
2019-12-06,2019-12-06,2015-11-01,396164
2019-12-06,2019-12-06,2015-12-01,397132
2019-12-06,2019-12-06,2016-01-01,395370
2019-12-06,2019-12-06,2016-02-01,398143
2019-12-06,2019-12-06,2016-03-01,396856
2019-12-06,2019-12-06,2016-04-01,398989
2019-12-06,2019-12-06,2016-05-01,400234
2019-12-06,2019-12-06,2016-06-01,404730
2019-12-06,2019-12-06,2016-07-01,404494
2019-12-06,2019-12-06,2016-08-01,404578
2019-12-06,2019-12-06,2016-09-01,406362
2019-12-06,2019-12-06,2016-10-01,407921
2019-12-06,2019-12-06,2016-11-01,406599
2019-12-06,2019-12-06,2016-12-01,412436
2019-12-06,2019-12-06,2017-01-01,416299
2019-12-06,2019-12-06,2017-02-01,415060
2019-12-06,2019-12-06,2017-03-01,414214
2019-12-06,2019-12-06,2017-04-01,417247
2019-12-06,2019-12-06,2017-05-01,415000
2019-12-06,2019-12-06,2017-06-01,417072
2019-12-06,2019-12-06,2017-07-01,417658
2019-12-06,2019-12-06,2017-08-01,418332
2019-12-06,2019-12-06,2017-09-01,427552
2019-12-06,2019-12-06,2017-10-01,428663
2019-12-06,2019-12-06,2017-11-01,431718
2019-12-06,2019-12-06,2017-12-01,433706
2019-12-06,2019-12-06,2018-01-01,434453
2019-12-06,2019-12-06,2018-02-01,434970
2019-12-06,2019-12-06,2018-03-01,434200
2019-12-06,2019-12-06,2018-04-01,436873
2019-12-06,2019-12-06,2018-05-01,441597
2019-12-06,2019-12-06,2018-06-01,441099
2019-12-06,2019-12-06,2018-07-01,443270
2019-12-06,2019-12-06,2018-08-01,441704
2019-12-06,2019-12-06,2018-09-01,442814
2019-12-06,2019-12-06,2018-10-01,448284
2019-12-06,2019-12-06,2018-11-01,448292
2019-12-06,2019-12-06,2018-12-01,438003
2019-12-06,2019-12-06,2019-01-01,445249
2019-12-06,2019-12-06,2019-02-01,442081
2019-12-06,2019-12-06,2019-03-01,450752
2019-12-06,2019-12-06,2019-04-01,452232
2019-12-06,2019-12-06,2019-05-01,454135
2019-12-06,2019-12-06,2019-06-01,455546
2019-12-06,2019-12-06,2019-07-01,458974
2019-12-06,2019-12-06,2019-08-01,461893
2019-12-06,2019-12-06,2019-09-01,459640
2019-12-06,2019-12-06,2019-10-01,461217
